"","Generation","Crosses","Treatment","Exposure","Sample","Sex","Sugar.Weight","Glucose","Trehalose","Glycogen","Fat.Weight","TAG","Fitness","X"
"422","F3","MnPc","NSD","Maternal",30,"male",2.75,9.108196721,11.9742424,15.79338469,2.82,17.59726195,NA,NA
"423","F3","McPn","NSD","Paternal",1,"male",2.33,7.272984194,12.84749532,23.19549943,2.38,18.28318727,NA,NA
"424","F3","McPn","NSD","Paternal",2,"male",2.46,7.400704475,6.734597442,14.18288065,2.45,29.32438696,NA,NA
"425","F3","McPn","NSD","Paternal",3,"male",2.55,7.420468732,10.23406382,13.20904443,2.57,26.6512232,NA,NA
"426","F3","McPn","NSD","Paternal",4,"male",2.45,6.369252538,10.97846536,14.33657144,2.75,21.59641778,NA,NA
"427","F3","McPn","NSD","Paternal",5,"male",2.52,8.37953629,10.17306989,16.34156761,2.48,20.78243714,NA,NA
"428","F3","McPn","NSD","Paternal",6,"male",2.66,8.301536412,10.76006187,9.709005765,2.49,23.32415077,NA,NA
"429","F3","McPn","NSD","Paternal",7,"male",2.7,4.555981363,12.03865643,6.608671821,2.38,26.87012161,NA,NA
"430","F3","McPn","NSD","Paternal",8,"male",2.64,5.618000107,8.947941058,19.80473979,2.63,8.390775027,NA,NA
"431","F3","McPn","NSD","Paternal",9,"male",2.54,8.670834998,11.1843241,27.18400931,2.42,21.82750632,NA,NA
"432","F3","McPn","NSD","Paternal",10,"male",2.44,7.848205993,6.843981265,10.59475106,2.62,23.98467983,NA,NA
"433","F3","McPn","NSD","Paternal",11,"male",2.95,8.068363294,9.039995099,24.82458097,2.71,23.58595191,NA,NA
"434","F3","McPn","NSD","Paternal",12,"male",2.68,6.283389395,15.40194988,22.97394413,2.51,19.13260962,NA,NA
"435","F3","McPn","NSD","Paternal",13,"male",2.51,7.979517522,23.56915848,23.5238339,2.59,13.54221501,NA,NA
"436","F3","McPn","NSD","Paternal",14,"male",2.52,7.601331026,16.49434761,10.74305431,2.7,12.37151932,NA,NA
"437","F3","McPn","NSD","Paternal",15,"male",2.39,9.550985098,25.35988078,14.95651959,3,44.22793601,NA,NA
"438","F3","McPn","NSD","Paternal",16,"male",2.55,6.822683299,15.89066336,12.83158768,2.36,33.83567758,NA,NA
"439","F3","McPn","NSD","Paternal",17,"male",2.63,7.907495316,20.16107484,7.252693787,2.32,18.93210535,NA,NA
"440","F3","McPn","NSD","Paternal",18,"male",2.82,8.943120118,17.16546431,7.812502208,2.39,32.39639583,NA,NA
"441","F3","McPn","NSD","Paternal",19,"male",2.62,6.49554922,19.03344225,8.360713747,2.73,19.37257426,NA,NA
"442","F3","McPn","NSD","Paternal",20,"male",2.54,6.754184561,16.66625538,12.2003622,2.33,13.06153648,NA,NA
"443","F3","McPn","NSD","Paternal",21,"male",2.71,8.291469794,19.61836309,9.125023027,2.55,20.0891053,NA,NA
"444","F3","McPn","NSD","Paternal",22,"male",2.47,6.6554342,16.26498235,12.68394064,2.65,30.47846193,NA,NA
"445","F3","McPn","NSD","Paternal",23,"male",2.38,9.073809339,17.30629819,14.42229804,2.53,28.91970413,NA,NA
"446","F3","McPn","NSD","Paternal",24,"male",2.53,8.170998595,17.02676315,10.79646872,2.59,31.25081506,NA,NA
"447","F3","McPn","NSD","Paternal",25,"male",2.52,5.242604382,10.79398373,13.09111945,2.46,25.67710298,NA,NA
"448","F3","McPn","NSD","Paternal",26,"male",2.65,8.984317024,13.08153219,12.44607727,2.53,23.01012811,NA,NA
"449","F3","McPn","NSD","Paternal",27,"male",2.35,10.00776441,6.146825307,10.12130213,2.35,45.18172156,NA,NA
"450","F3","McPn","NSD","Paternal",28,"male",2.55,5.89371362,15.82141834,13.82131644,2.48,40.50370973,NA,NA
"451","F3","McPn","NSD","Paternal",29,"male",2.45,6.163273802,11.80022121,9.649398375,2.62,24.09930576,NA,NA
"452","F3","McPn","NSD","Paternal",30,"male",2.36,6.254837264,9.565146019,7.30806448,2.66,44.1744144,NA,NA
"453","F3","MnPn","NSD","Both",1,"male",2.55,13.429394,6.59109619,0.680621143,2.51,20.5131405,NA,NA
"454","F3","MnPn","NSD","Both",2,"male",2.74,7.345679108,10.92387102,10.34570541,2.52,34.83971391,NA,NA
"455","F3","MnPn","NSD","Both",3,"male",2.66,8.779692231,9.729335131,13.81440425,2.48,25.32813948,NA,NA
"456","F3","MnPn","NSD","Both",4,"male",2.6,5.813260523,15.89958817,10.70163574,2.47,17.69049575,NA,NA
"457","F3","MnPn","NSD","Both",5,"male",2.48,7.546379536,11.16108509,12.72822468,2.43,18.12007828,NA,NA
"458","F3","MnPn","NSD","Both",6,"male",2.52,5.763718524,9.133536265,17.50060813,2.57,18.98343959,NA,NA
"459","F3","MnPn","NSD","Both",7,"male",2.55,8.357668417,10.7563274,15.92347508,2.42,28.97806145,NA,NA
"460","F3","MnPn","NSD","Both",8,"male",2.37,6.233493228,8.235066685,13.47335606,2.4,29.75906488,NA,NA
"461","F3","MnPn","NSD","Both",9,"male",2.64,6.894603934,12.37669473,15.33548717,2.58,25.78755832,NA,NA
"462","F3","MnPn","NSD","Both",10,"male",2.72,5.866894384,9.95285377,7.676805752,2.32,27.68092579,NA,NA
"463","F3","MnPn","NSD","Both",11,"male",2.34,7.821956055,9.334454327,14.05496108,2.51,33.54913245,NA,NA
"464","F3","MnPn","NSD","Both",12,"male",2.6,7.935691969,10.98081156,15.02406488,2.66,19.41728597,NA,NA
"465","F3","MnPn","NSD","Both",13,"male",2.75,7.270046436,19.88836572,18.81873214,2.93,35.09014317,NA,NA
"466","F3","MnPn","NSD","Both",14,"male",2.54,8.266793222,17.91413181,8.376554227,2.58,30.22924985,NA,NA
"467","F3","MnPn","NSD","Both",15,"male",2.51,8.38138943,23.10618724,6.631846322,2.58,15.65753032,NA,NA
"468","F3","MnPn","NSD","Both",16,"male",2.74,6.110320978,17.19206832,11.73110721,2.16,26.12396398,NA,NA
"469","F3","MnPn","NSD","Both",17,"male",2.33,8.486037614,19.2867909,4.42303502,2.47,21.26157561,NA,NA
"470","F3","MnPn","NSD","Both",18,"male",2.61,8.034429325,16.16500082,7.222201757,2.61,33.46030106,NA,NA
"471","F3","MnPn","NSD","Both",19,"male",2.42,7.743114333,19.61998199,13.04266995,2.51,37.88906892,NA,NA
"472","F3","MnPn","NSD","Both",20,"male",2.63,7.489985855,22.16179942,14.32698648,2.34,87.23852439,NA,NA
"473","F3","MnPn","NSD","Both",21,"male",2.56,7.68759666,22.81564532,16.90783007,2.33,11.22248637,NA,NA
"474","F3","MnPn","NSD","Both",22,"male",2.5,7.10355487,33.35008962,23.08395071,2.38,24.73660431,NA,NA
"475","F3","MnPn","NSD","Both",23,"male",2.74,8.539252465,20.07648678,18.12099015,2.28,10.90479409,NA,NA
"476","F3","MnPn","NSD","Both",24,"male",2.51,7.412670448,15.05185576,13.43718027,2.45,14.53084052,NA,NA
"477","F3","MnPn","NSD","Both",25,"male",2.35,6.490989508,8.814855777,7.469564688,2.55,17.58376873,NA,NA
"478","F3","MnPn","NSD","Both",26,"male",2.63,6.578538706,15.04897779,19.44480592,2.45,11.77942653,NA,NA
"479","F3","MnPn","NSD","Both",27,"male",2.47,8.367346939,9.040898411,9.517668412,2.49,14.92478229,NA,NA
"480","F3","MnPn","NSD","Both",28,"male",2.55,8.249496982,9.490752264,7.897817227,2.42,20.63562544,NA,NA
"481","F3","MnPn","NSD","Both",29,"male",2.4,8.452138493,11.17104384,13.80070431,2.51,21.56580026,NA,NA
"482","F3","MnPn","NSD","Both",30,"male",2.51,7.924796437,12.56063168,13.6407011,2.53,16.08546324,NA,NA
"483","F3","McPc","CD","Both",1,"male",2.13,7.149774604,14.9799553,9.711887751,2.57,30.50461377,NA,NA
"484","F3","McPc","CD","Both",2,"male",2.45,6.662277284,11.55145316,16.85977511,2.68,28.89314689,NA,NA
"485","F3","McPc","CD","Both",3,"male",2.46,6.093082207,12.71242653,14.57008586,2.43,16.62830378,NA,NA
"486","F3","McPc","CD","Both",4,"male",2.53,5.529844015,10.90204542,22.92833957,2.89,25.78687884,NA,NA
"487","F3","McPc","CD","Both",5,"male",2.55,5.94609595,11.57050417,19.20411602,2.47,22.38792259,NA,NA
"488","F3","McPc","CD","Both",6,"male",2.44,6.671650327,9.262950804,24.86751987,2.54,34.81228732,NA,NA
"489","F3","McPc","CD","Both",7,"male",2.51,7.172178427,10.53726327,12.90526417,2.62,30.84557537,NA,NA
"490","F3","McPc","CD","Both",8,"male",2.5,5.901713115,10.7006861,15.56282359,2.5,37.11495974,NA,NA
"491","F3","McPc","CD","Both",9,"male",2.43,7.67460913,8.293269776,17.11144631,2.59,33.67076561,NA,NA
"492","F3","McPc","CD","Both",10,"male",2.49,8.060945566,12.75517707,15.32361411,2.53,29.49617523,NA,NA
"493","F3","McPc","CD","Both",11,"male",2.56,6.932134439,13.77727336,15.48667674,2.56,17.18381353,NA,NA
"494","F3","McPc","CD","Both",12,"male",2.33,7.955386138,22.18616681,12.34581749,2.78,25.2060346,NA,NA
"495","F3","McPc","CD","Both",13,"male",2.25,7.876909578,13.01488967,5.350408183,2.62,25.81959382,NA,NA
"496","F3","McPc","CD","Both",14,"male",2.71,8.082540777,12.29336482,6.779172407,2.49,18.92423953,NA,NA
"497","F3","McPc","CD","Both",15,"male",2.59,8.329832807,30.66444448,12.3583315,2.57,16.09182112,NA,NA
"498","F3","McPc","CD","Both",16,"male",2.42,7.882413068,14.27188772,12.59320873,2.54,29.386311,NA,NA
"499","F3","McPc","CD","Both",17,"male",2.65,8.044395409,17.39699444,19.86627303,2.65,20.70730417,NA,NA
"500","F3","McPc","CD","Both",18,"male",2.59,6.956096741,14.67066919,24.0714058,2.64,30.41562783,NA,NA
"501","F3","McPc","CD","Both",19,"male",2.57,8.046960826,12.25216152,10.51737447,2.57,20.37141158,NA,NA
"502","F3","McPc","CD","Both",20,"male",2.38,7.598319034,8.906442548,15.47851857,2.5,14.78383143,NA,NA
"503","F3","McPc","CD","Both",21,"male",2.4,7.139950735,13.76654151,7.891131829,2.57,19.84783202,NA,NA
"504","F3","McPc","CD","Both",22,"male",2.41,7.498740807,10.96289761,10.90803314,2.48,31.33181323,NA,NA
"505","F3","McPc","CD","Both",23,"male",2.35,6.688604106,8.714873916,8.683209123,2.43,18.81480216,NA,NA
"506","F3","McPc","CD","Both",24,"male",2.52,7.787811078,16.58031958,7.180127457,2.59,12.25849501,NA,NA
"507","F3","McPc","CD","Both",25,"male",2.51,8.688724903,14.9799553,9.36973713,2.39,16.28100588,NA,NA
"508","F3","McPc","CD","Both",26,"male",2.6,7.627469374,11.55145316,5.691265883,2.8,24.47606414,NA,NA
"509","F3","McPc","CD","Both",27,"male",2.46,5.881989852,12.71242653,19.28414053,2.46,18.0380475,NA,NA
"510","F3","McPc","CD","Both",28,"male",2.44,6.997813278,10.90204542,17.71816085,2.31,6.663331712,NA,NA
"511","F3","McPc","CD","Both",29,"male",2.58,7.934346152,11.57050417,10.4411424,2.58,24.45463337,NA,NA
"512","F3","McPc","CD","Both",30,"male",2.68,10.14861991,9.262950804,19.60627183,2.51,13.99946143,NA,NA
"513","F3","MnPc","NSD","Maternal",1,"female",4.02,10.72650705,17.44691843,34.55070034,3.56,43.86518584,426,NA
"514","F3","MnPc","NSD","Maternal",2,"female",3.51,11.7982391,14.29072071,34.03914996,3.66,40.00601285,235,NA
"515","F3","MnPc","NSD","Maternal",3,"female",3.83,11.68751613,11.88930809,21.66634824,3.77,60.32869777,243,NA
"516","F3","MnPc","NSD","Maternal",4,"female",3.63,11.01577441,9.717510418,16.34667437,3.77,54.51778799,445,NA
"517","F3","MnPc","NSD","Maternal",5,"female",3.73,13.02059508,14.54074246,17.60596087,3.6,39.89998516,281,NA
"518","F3","MnPc","NSD","Maternal",6,"female",3.93,13.11595876,12.04224271,28.2524623,3.63,37.67077273,235,NA
"519","F3","MnPc","NSD","Maternal",7,"female",4.2,13.95628464,11.51936838,24.80735823,3.58,42.78642427,597,NA
"520","F3","MnPc","NSD","Maternal",8,"female",3.38,8.894404161,12.51589241,18.80946837,3.56,38.34433123,106,NA
"521","F3","MnPc","NSD","Maternal",9,"female",3.3,10.11772081,16.58478815,23.39155998,3.43,18.97581492,353,NA
"522","F3","MnPc","NSD","Maternal",10,"female",3.91,12.15696348,14.0415308,27.54680999,3.68,28.53543448,235,NA
"523","F3","MnPc","NSD","Maternal",11,"female",3.3,14.90255752,14.40986343,18.2501022,3.67,18.9088526,174,NA
"524","F3","MnPc","NSD","Maternal",12,"female",3.67,12.38670073,11.10749577,15.91638137,3.48,13.49319212,571,NA
"525","F3","MnPc","NSD","Maternal",13,"female",3.65,8.666244369,13.70741366,23.62868623,3.69,35.73803639,300,NA
"526","F3","MnPc","NSD","Maternal",14,"female",4.15,9.164822325,11.62683528,19.36347956,3.68,38.47070041,207,NA
"527","F3","MnPc","NSD","Maternal",15,"female",3.89,12.69829612,13.7325031,25.81241636,3.69,24.79382763,325,NA
"528","F3","MnPc","NSD","Maternal",16,"female",4.17,11.95988233,14.10056414,35.99449786,3.66,22.4872024,341,NA
"529","F3","MnPc","NSD","Maternal",17,"female",3.7,10.73783578,8.830011909,22.56843739,3.82,31.62290472,268,NA
"530","F3","MnPc","NSD","Maternal",18,"female",3.83,10.16454025,11.54842271,19.7921572,3.34,22.18460042,280,NA
"531","F3","MnPc","NSD","Maternal",19,"female",3.7,11.90093982,12.08347301,21.52717142,3.46,26.29082305,165,NA
"532","F3","MnPc","NSD","Maternal",20,"female",4.01,10.03141914,9.041395115,22.18247606,3.47,22.35957476,212,NA
"533","F3","MnPc","NSD","Maternal",21,"female",3.44,7.871421284,7.265454722,16.05723199,3.64,37.05796522,521,NA
"534","F3","MnPc","NSD","Maternal",22,"female",3.65,8.413655053,12.28530339,25.81647361,3.45,23.04332462,237,NA
"535","F3","MnPc","NSD","Maternal",23,"female",3.95,11.51536121,13.66623515,23.75754446,3.68,30.15994262,172,NA
"536","F3","MnPc","NSD","Maternal",24,"female",3.45,9.944227188,14.30684895,25.23097497,3.47,18.9464903,334,NA
"537","F3","MnPc","NSD","Maternal",25,"female",3.83,10.86617345,18.98342714,17.68215569,3.55,19.51886465,222,NA
"538","F3","MnPc","NSD","Maternal",26,"female",3.57,11.12888349,16.36941964,31.29721191,3.86,31.07778872,NA,NA
"539","F3","MnPc","NSD","Maternal",27,"female",3.55,10.86959273,10.84039726,24.9065648,3.77,20.53639171,NA,NA
"540","F3","MnPc","NSD","Maternal",28,"female",3.61,13.20564516,18.09228396,31.3506461,3.52,32.14329203,NA,NA
"541","F3","MnPc","NSD","Maternal",29,"female",3.81,11.03280518,21.38060113,21.75370074,3.72,17.66428987,NA,NA
"542","F3","MnPc","NSD","Maternal",30,"female",3.76,11.63945712,13.25241171,18.13948391,3.79,40.64085438,NA,NA
"543","F3","McPn","NSD","Paternal",1,"female",3.73,12.23544259,14.02943641,29.31700887,3.79,52.96881186,256,NA
"544","F3","McPn","NSD","Paternal",2,"female",3.75,10.18666775,12.2543399,43.86191524,3.74,38.48532835,517,NA
"545","F3","McPn","NSD","Paternal",3,"female",3.54,11.18764638,12.10544918,25.75048871,3.81,50.19413139,289,NA
"546","F3","McPn","NSD","Paternal",4,"female",3.74,12.28633075,14.75109616,29.30912897,3.71,31.91053588,252,NA
"547","F3","McPn","NSD","Paternal",5,"female",3.58,10.1388199,11.77505872,15.01445042,3.52,29.56720138,206,NA
"548","F3","McPn","NSD","Paternal",6,"female",3.55,13.86696734,24.73144048,23.78504408,3.41,28.15996903,194,NA
"549","F3","McPn","NSD","Paternal",7,"female",4.07,14.15777143,23.29511746,30.94367394,3.65,38.38479541,414,NA
"550","F3","McPn","NSD","Paternal",8,"female",3.88,10.53377962,11.81159179,30.67420676,3.64,42.54375295,442,NA
"551","F3","McPn","NSD","Paternal",9,"female",3.81,14.34608483,11.07758927,14.50660579,3.72,50.4123258,250,NA
"552","F3","McPn","NSD","Paternal",10,"female",3.78,11.59453988,17.53553414,17.80839484,3.53,52.08203595,379,NA
"553","F3","McPn","NSD","Paternal",11,"female",4.06,13.6053941,17.28339947,26.0666188,3.3,36.29850363,278,NA
"554","F3","McPn","NSD","Paternal",12,"female",3.78,10.16687601,7.771819802,22.65832724,3.67,46.64475129,403,NA
"555","F3","McPn","NSD","Paternal",13,"female",3.97,8.63864714,15.88952936,22.5300256,4.06,39.82549538,271,NA
"556","F3","McPn","NSD","Paternal",14,"female",4.27,8.755430188,18.45168746,41.41697693,3.65,38.63275201,348,NA
"557","F3","McPn","NSD","Paternal",15,"female",3.83,10.81186224,12.76315345,32.76497363,3.6,37.97560192,182,NA
"558","F3","McPn","NSD","Paternal",16,"female",3.84,8.059180083,10.88059012,19.15637166,3.35,40.62276958,737,NA
"559","F3","McPn","NSD","Paternal",17,"female",3.75,11.60030679,12.2306708,23.97736878,3.02,31.96600594,321,NA
"560","F3","McPn","NSD","Paternal",18,"female",4.23,9.314331198,9.857001525,13.09132918,3.38,26.50308679,250,NA
"561","F3","McPn","NSD","Paternal",19,"female",3.48,9.601267406,13.89889585,23.44487145,3.79,49.95350215,375,NA
"562","F3","McPn","NSD","Paternal",20,"female",3.94,10.57136083,18.6782555,43.29793093,3.67,43.44106833,110,NA
"563","F3","McPn","NSD","Paternal",21,"female",3.67,8.947307962,7.712062812,20.36844986,3.51,37.24861225,285,NA
"564","F3","McPn","NSD","Paternal",22,"female",3.79,9.909800548,13.29211999,18.9202217,3.55,27.92786837,222,NA
"565","F3","McPn","NSD","Paternal",23,"female",3.69,11.19249972,16.75380432,32.1329156,3.25,21.2955516,206,NA
"566","F3","McPn","NSD","Paternal",24,"female",3.76,8.081153125,14.49583779,28.04656342,3.69,41.72722888,518,NA
"567","F3","McPn","NSD","Paternal",25,"female",3.96,8.054938483,23.22750514,15.35354651,3.07,12.65965164,250,NA
"568","F3","McPn","NSD","Paternal",26,"female",3.46,9.672536044,24.28114845,18.34640939,3.54,19.00990252,NA,NA
"569","F3","McPn","NSD","Paternal",27,"female",3.82,8.20419009,20.64310924,16.89043648,3.37,26.33012795,NA,NA
"570","F3","McPn","NSD","Paternal",28,"female",3.54,8.531504065,12.13882818,16.5999201,3.4,15.46328918,NA,NA
"571","F3","McPn","NSD","Paternal",29,"female",3.69,8.046905363,17.58188449,16.14032586,3.63,35.46892896,NA,NA
"572","F3","McPn","NSD","Paternal",30,"female",3.44,9.817745317,15.89098456,15.84776898,3.17,50.73132361,NA,NA
"573","F3","MnPn","NSD","Both",1,"female",3.84,9.110046878,10.25843278,18.97415986,3.58,6.885796022,127,NA
"574","F3","MnPn","NSD","Both",2,"female",3.83,8.144606558,10.63006562,12.70342475,3.6,14.57866277,302,NA
"575","F3","MnPn","NSD","Both",3,"female",3.66,11.33412538,12.9646991,28.70587045,3.76,37.37992809,410,NA
"576","F3","MnPn","NSD","Both",4,"female",3.56,9.049435541,14.71940214,23.09783356,3.42,33.26075472,195,NA
"577","F3","MnPn","NSD","Both",5,"female",3.84,13.71264045,22.47353825,14.19335969,3.57,15.72553919,391,NA
"578","F3","MnPn","NSD","Both",6,"female",3.83,12.86882181,37.92725154,23.23020368,4.27,14.75625458,268,NA
"579","F3","MnPn","NSD","Both",7,"female",3.79,13.65042596,14.24973568,30.75796356,3.75,32.81929416,308,NA
"580","F3","MnPn","NSD","Both",8,"female",3.87,11.63038161,11.54217922,15.30987582,3.02,15.05440506,172,NA
"581","F3","MnPn","NSD","Both",9,"female",3.99,13.32129844,14.60821246,24.90719054,3.28,37.60465754,199,NA
"582","F3","MnPn","NSD","Both",10,"female",3.69,8.785769484,11.4606285,8.729930655,3.36,22.11518548,606,NA
"583","F3","MnPn","NSD","Both",11,"female",3.53,9.370623051,4.936487642,9.002238114,3.51,30.46546991,434,NA
"584","F3","MnPn","NSD","Both",12,"female",3.61,12.9542569,11.0269743,26.36760544,3.52,37.99939232,237,NA
"585","F3","MnPn","NSD","Both",13,"female",3.59,10.64052181,14.31962608,21.05131211,3.4,37.55006077,206,NA
"586","F3","MnPn","NSD","Both",14,"female",3.7,9.881227783,15.93117589,18.08930083,3.67,47.01224852,197,NA
"587","F3","MnPn","NSD","Both",15,"female",3.69,6.44596731,7.339020889,12.43443477,3.5,58.26898774,187,NA
"588","F3","MnPn","NSD","Both",16,"female",3.71,10.71989603,21.24628816,33.85930778,3.59,49.10737735,222,NA
"589","F3","MnPn","NSD","Both",17,"female",3.66,11.17244533,19.08196914,25.62907191,3.58,45.30853738,758,NA
"590","F3","MnPn","NSD","Both",18,"female",3.34,7.962906193,11.36101484,4.383138449,3.75,45.38755576,270,NA
"591","F3","MnPn","NSD","Both",19,"female",3.36,10.20336761,18.54737059,26.48480246,3.67,37.97661367,418,NA
"592","F3","MnPn","NSD","Both",20,"female",3.87,10.7910106,21.24145733,36.71064884,3.7,36.8196845,220,NA
"593","F3","MnPn","NSD","Both",21,"female",3.63,8.884488109,13.15727478,13.42129084,3.66,46.47453399,284,NA
"594","F3","MnPn","NSD","Both",22,"female",3.7,8.442000704,14.50363076,20.0662605,3.45,55.8411886,210,NA
"595","F3","MnPn","NSD","Both",23,"female",3.65,11.09708106,16.15802817,21.29372171,3.73,44.50395277,295,NA
"596","F3","MnPn","NSD","Both",24,"female",3.91,9.87576921,13.99166592,27.0246582,3.51,56.35789301,183,NA
"597","F3","MnPn","NSD","Both",25,"female",3.54,7.398951316,14.05266915,8.983787306,3.71,56.05602615,256,NA
"598","F3","MnPn","NSD","Both",26,"female",3.35,9.850742623,17.94178519,14.08516413,3.64,17.50304531,NA,NA
"599","F3","MnPn","NSD","Both",27,"female",3.14,9.780823066,17.03149991,23.75170602,3.5,31.75835461,NA,NA
"600","F3","MnPn","NSD","Both",28,"female",3.51,8.988708886,15.38058908,6.266660277,3.74,20.35500573,NA,NA
"601","F3","MnPn","NSD","Both",29,"female",3.67,7.628781481,9.131188882,12.38263739,3.71,28.26791376,NA,NA
"602","F3","MnPn","NSD","Both",30,"female",3.61,10.81417042,17.51817813,8.145722629,3.43,15.24459335,NA,NA
"603","F3","McPc","CD","Both",1,"female",3.72,10.69929549,11.18451816,19.28623098,3.34,32.41773611,484,NA
"604","F3","McPc","CD","Both",2,"female",2.88,7.681937539,18.54177983,13.63245378,3.68,40.59876273,234,NA
"605","F3","McPc","CD","Both",3,"female",4.24,9.962696057,13.24742707,15.65596649,3.37,41.65997212,203,NA
"606","F3","McPc","CD","Both",4,"female",3.71,10.76471074,16.99431158,12.15604488,3.83,32.45093224,246,NA
"607","F3","McPc","CD","Both",5,"female",3.46,11.89843196,16.9776733,23.7253003,3.67,40.59097497,293,NA
"608","F3","McPc","CD","Both",6,"female",3.87,14.07852914,14.27499977,34.83655508,3.51,33.51455605,239,NA
"609","F3","McPc","CD","Both",7,"female",3.33,14.53981276,26.4914972,36.73227851,3.67,30.17900157,288,NA
"610","F3","McPc","CD","Both",8,"female",3.5,11.49245372,14.67642534,17.81143129,3.95,59.66306967,381,NA
"611","F3","McPc","CD","Both",9,"female",2.7,11.64448984,14.47907048,19.75794918,3.84,34.37280518,404,NA
"612","F3","McPc","CD","Both",10,"female",4,10.82632033,17.75937939,21.25849293,3.75,32.47043515,196,NA
"613","F3","McPc","CD","Both",11,"female",3.69,11.52696012,9.251454446,22.52236498,3.72,28.48715646,211,NA
"614","F3","McPc","CD","Both",12,"female",3.83,11.58062332,9.766866529,14.91562644,3.49,24.79924152,171,NA
"615","F3","McPc","CD","Both",13,"female",3.82,11.91210621,10.59790224,26.31888619,3.59,30.58234369,193,NA
"616","F3","McPc","CD","Both",14,"female",3.99,13.14388434,18.15834738,39.79638614,3.8,29.98305711,225,NA
"617","F3","McPc","CD","Both",15,"female",3.6,9.887743963,14.10912806,19.25414795,3.76,37.48760637,350,NA
"618","F3","McPc","CD","Both",16,"female",3.68,10.66092536,14.83375694,29.47920708,3.38,30.57021456,652,NA
"619","F3","McPc","CD","Both",17,"female",3.66,10.77778351,17.46134879,37.04087323,3.66,39.27501756,402,NA
"620","F3","McPc","CD","Both",18,"female",3.65,9.439803167,18.52241347,9.125851589,3.68,41.1570401,371,NA
"621","F3","McPc","CD","Both",19,"female",3.72,13.50228914,15.43468817,29.69629237,3.53,32.06504167,454,NA
"622","F3","McPc","CD","Both",20,"female",3.95,8.406152456,8.626121225,16.08284125,3.82,42.0212369,237,NA
"623","F3","McPc","CD","Both",21,"female",3.82,13.37952096,11.86523547,37.80623211,4.1,51.78471618,438,NA
"624","F3","McPc","CD","Both",22,"female",3.68,10.54530741,17.74252299,42.09198951,3.51,43.63153879,462,NA
"625","F3","McPc","CD","Both",23,"female",3.68,10.06959214,11.327263,27.72470516,3.46,43.85295173,330,NA
"626","F3","McPc","CD","Both",24,"female",3.77,12.62416486,11.23094812,50.66798839,3.22,23.53602285,385,NA
"627","F3","McPc","CD","Both",25,"female",3.76,11.03430928,17.70334871,24.4014742,3.49,32.63865573,328,NA
"628","F3","McPc","CD","Both",26,"female",3.72,9.162656283,14.94014244,21.74474788,3.93,42.62151904,NA,NA
"629","F3","McPc","CD","Both",27,"female",3.84,10.74598861,19.09768862,32.41123989,3.64,32.86397753,NA,NA
"630","F3","McPc","CD","Both",28,"female",3.86,9.155863165,16.64817966,16.90968249,4.04,39.04071841,NA,NA
"631","F3","McPc","CD","Both",29,"female",3.43,8.966989482,12.91413708,11.6896573,3.63,26.88733127,NA,NA
"632","F3","McPc","CD","Both",30,"female",3.48,9.764780421,13.98913437,17.17704655,3.1,36.32356226,NA,NA
